,Label
3057,1
5310,1
16155,0
16759,0
24038,0
23492,0
15479,0
20766,0
15928,0
14292,0
13040,0
8384,1
286,1
2494,1
29579,0
19978,0
10728,1
10805,1
2512,1
25406,0
13865,0
17023,0
18858,0
13265,0
23431,0
8149,1
8595,1
20543,0
28815,0
22197,0
1866,1
8560,1
27114,0
20762,0
28938,0
14577,0
7100,1
19369,0
15748,0
24068,0
17442,0
15203,0
15976,0
4027,1
8043,1
5395,1
28882,0
2490,1
24424,0
23230,0
26443,0
25308,0
677,1
26608,0
21637,0
19364,0
16811,0
26905,0
3355,1
3819,1
22336,0
7360,1
27426,0
24301,0
21726,0
13981,0
21920,0
22564,0
2004,1
17502,0
29829,0
2804,1
29833,0
10076,1
12710,0
2821,1
27078,0
27258,0
7492,1
4888,1
28621,0
14572,0
6245,1
26108,0
20811,0
19954,0
21608,0
729,1
25380,0
9991,1
21648,0
7423,1
27355,0
25910,0
306,1
3108,1
11712,0
17020,0
30484,0
5511,1
1670,1
25848,0
15800,0
24451,0
14291,0
22645,0
23785,0
27555,0
18501,0
11268,1
26275,0
17130,0
24672,0
30028,0
4172,1
6328,1
14560,0
25614,0
26276,0
5956,1
2103,1
165,1
28687,0
7268,1
8120,1
10037,1
16773,0
12688,0
1646,1
13751,0
301,1
25940,0
27158,0
18521,0
8190,1
8908,1
14719,0
24355,0
24894,0
9829,1
603,1
7013,1
23364,0
6537,1
18810,0
2473,1
9729,1
20294,0
9039,1
8733,1
18133,0
10021,1
22783,0
25971,0
26302,0
25384,0
3962,1
8380,1
115,1
6453,1
19176,0
5785,1
16591,0
9844,1
7634,1
2819,1
20103,0
18152,0
9830,1
22755,0
15303,0
9837,1
14481,0
4741,1
16153,0
6621,1
14902,0
1511,1
2337,1
1632,1
4075,1
6874,1
15319,0
23743,0
24660,0
11384,0
26670,0
6873,1
5056,1
14463,0
23853,0
14017,0
6921,1
1062,1
18608,0
5433,1
25981,0
18367,0
23665,0
8696,1
7139,1
26889,0
21200,0
27827,0
6659,1
13103,0
4459,1
29898,0
3812,1
27568,0
1560,1
25453,0
5202,1
7580,1
17916,0
26675,0
5170,1
18867,0
1022,1
17948,0
24465,0
17234,0
27981,0
7536,1
13431,0
16766,0
4308,1
203,1
14880,0
24534,0
19353,0
5246,1
4931,1
27872,0
18669,0
689,1
10883,1
7637,1
10616,1
23405,0
5934,1
8163,1
15609,0
7531,1
11996,0
13002,0
24022,0
27558,0
30583,0
19081,0
2701,1
30443,0
4789,1
20005,0
19466,0
3345,1
25528,0
9769,1
21628,0
29940,0
20213,0
17372,0
17465,0
26784,0
23109,0
16690,0
9756,1
4721,1
13203,0
28030,0
18674,0
16560,0
3515,1
6095,1
8376,1
19437,0
1093,1
8754,1
29307,0
15981,0
2902,1
540,1
17152,0
15040,0
16722,0
23627,0
291,1
8088,1
10641,1
16330,0
12180,0
12627,0
10909,1
25763,0
12973,0
23035,0
12458,0
11492,0
9251,1
26925,0
11890,0
2536,1
5999,1
5450,1
18773,0
19482,0
11664,0
4554,1
5880,1
15644,0
13601,0
21221,0
7453,1
18726,0
4346,1
12623,0
27202,0
10540,1
30324,0
10692,1
11302,1
2068,1
23299,0
26437,0
22886,0
1792,1
29268,0
20322,0
9872,1
18497,0
4406,1
21673,0
25299,0
30566,0
27551,0
12164,0
6915,1
17278,0
20314,0
17247,0
860,1
17242,0
7678,1
21620,0
10701,1
26710,0
18106,0
3832,1
23539,0
12204,0
13172,0
17166,0
20193,0
28855,0
5042,1
22394,0
28804,0
14682,0
28985,0
28337,0
21827,0
18238,0
3288,1
24996,0
10560,1
25527,0
18161,0
2366,1
20621,0
15780,0
30647,0
14540,0
21155,0
13994,0
23617,0
7378,1
20147,0
7256,1
25861,0
12515,0
30039,0
4336,1
2212,1
8248,1
3128,1
24758,0
24043,0
20861,0
15982,0
5360,1
12594,0
24589,0
24339,0
27805,0
30516,0
25215,0
28793,0
14807,0
16178,0
22578,0
8243,1
21110,0
22581,0
7983,1
16103,0
29394,0
20241,0
26382,0
3123,1
18677,0
29625,0
29068,0
16851,0
29617,0
15424,0
8578,1
15323,0
19865,0
23375,0
11631,0
14670,0
23497,0
3236,1
8895,1
12646,0
13073,0
3526,1
10457,1
19242,0
29919,0
11702,0
7915,1
26524,0
11875,0
25690,0
6269,1
22483,0
22224,0
13200,0
23913,0
9311,1
29303,0
26862,0
320,1
24455,0
26121,0
8179,1
14979,0
29971,0
23535,0
16830,0
11807,0
24967,0
18597,0
10247,1
17429,0
22017,0
13992,0
22493,0
26833,0
19598,0
2125,1
24329,0
27557,0
17362,0
23386,0
19382,0
24376,0
24653,0
22938,0
838,1
25794,0
28002,0
26130,0
26643,0
7978,1
8321,1
27444,0
12073,0
17816,0
23551,0
5489,1
2251,1
14722,0
25135,0
12080,0
16866,0
16890,0
27588,0
5130,1
18855,0
27188,0
1181,1
30110,0
18073,0
11163,1
25958,0
26527,0
28375,0
24009,0
6131,1
23162,0
24403,0
6910,1
20546,0
1695,1
792,1
4491,1
5427,1
14362,0
9541,1
27353,0
27312,0
24935,0
25566,0
25433,0
2533,1
9014,1
1582,1
20860,0
23727,0
1549,1
16590,0
23473,0
21184,0
29906,0
17935,0
30230,0
19038,0
9858,1
9353,1
3589,1
29689,0
11275,1
29191,0
8709,1
29561,0
12286,0
1228,1
22421,0
15616,0
27893,0
14290,0
7098,1
6897,1
6330,1
2087,1
8455,1
28819,0
7793,1
25603,0
4550,1
22011,0
24109,0
21497,0
20994,0
9716,1
20108,0
2472,1
27293,0
8915,1
3838,1
28053,0
3452,1
20683,0
11061,1
22308,0
6660,1
11374,0
29676,0
19404,0
24939,0
12932,0
22503,0
9064,1
22915,0
24817,0
30299,0
21124,0
18618,0
10801,1
24163,0
21194,0
24753,0
13833,0
26863,0
27179,0
5103,1
7989,1
22951,0
14262,0
6300,1
6904,1
8693,1
13368,0
29858,0
26622,0
14478,0
12961,0
4210,1
20326,0
8793,1
21591,0
4830,1
4901,1
6452,1
28140,0
25983,0
4103,1
3383,1
19247,0
22749,0
1759,1
9588,1
11243,1
16497,0
27118,0
3137,1
22279,0
18160,0
8215,1
16522,0
26985,0
18718,0
20280,0
351,1
23443,0
300,1
22598,0
960,1
17173,0
5110,1
10383,1
19981,0
9628,1
8960,1
11963,0
21244,0
22316,0
14408,0
10408,1
14156,0
9374,1
412,1
27698,0
1017,1
17262,0
11082,1
3600,1
9963,1
17276,0
25094,0
12969,0
9044,1
29140,0
6179,1
16816,0
29819,0
14053,0
25167,0
6464,1
11408,0
12103,0
18736,0
8485,1
30544,0
491,1
6173,1
27242,0
22920,0
28349,0
4576,1
12723,0
25520,0
29512,0
30114,0
13870,0
30330,0
4224,1
16981,0
13795,0
21099,0
21407,0
20982,0
6062,1
25145,0
23655,0
10814,1
9222,1
14414,0
23705,0
18500,0
2022,1
12635,0
13576,0
15049,0
7830,1
13359,0
2418,1
24252,0
1955,1
6925,1
8891,1
20300,0
5284,1
18999,0
11993,0
30425,0
6219,1
4354,1
2147,1
28773,0
26502,0
3778,1
11650,0
7163,1
23573,0
26363,0
15707,0
22872,0
24193,0
9470,1
11561,0
23858,0
560,1
3136,1
14537,0
25637,0
18325,0
5515,1
8820,1
6582,1
26816,0
2170,1
20695,0
2148,1
9267,1
794,1
6124,1
29576,0
21342,0
9531,1
13204,0
24685,0
28526,0
322,1
21550,0
4251,1
20255,0
11527,0
3451,1
9818,1
16021,0
19690,0
13696,0
5259,1
12818,0
22703,0
10163,1
13834,0
14311,0
25710,0
14089,0
4335,1
15850,0
5482,1
18806,0
2198,1
8472,1
16585,0
3243,1
24550,0
4817,1
25492,0
26301,0
21402,0
21613,0
27548,0
13493,0
27307,0
11991,0
28264,0
29111,0
22060,0
9284,1
7052,1
3270,1
7144,1
11330,0
13145,0
2406,1
5473,1
15087,0
19872,0
4929,1
2858,1
26345,0
10810,1
751,1
1811,1
22302,0
16516,0
22902,0
5378,1
28289,0
25753,0
11132,1
22221,0
18488,0
13442,0
9638,1
28907,0
14516,0
19816,0
30078,0
3368,1
13221,0
28760,0
16833,0
8735,1
8328,1
28781,0
14650,0
8521,1
8769,1
3141,1
15969,0
1686,1
28625,0
22137,0
10478,1
10482,1
30315,0
30191,0
4795,1
17289,0
26871,0
29371,0
18938,0
3540,1
8494,1
2975,1
16967,0
25564,0
20771,0
16108,0
14109,0
6362,1
18896,0
10214,1
19059,0
13945,0
23354,0
3903,1
3194,1
29699,0
8637,1
434,1
341,1
26232,0
12758,0
4758,1
22083,0
9645,1
22563,0
15624,0
20023,0
1598,1
20538,0
2776,1
30047,0
20656,0
3825,1
30505,0
14452,0
8406,1
18318,0
23450,0
2996,1
20850,0
25706,0
13674,0
4424,1
23924,0
13311,0
17049,0
21678,0
30136,0
27375,0
14489,0
13329,0
6437,1
2773,1
26803,0
17141,0
23132,0
6208,1
195,1
21805,0
7207,1
27540,0
23568,0
24406,0
28734,0
2363,1
16283,0
8730,1
20494,0
29113,0
8632,1
25118,0
25904,0
25626,0
7119,1
22331,0
26634,0
24446,0
15980,0
12186,0
18117,0
29690,0
22530,0
5965,1
15088,0
28166,0
635,1
15942,0
13792,0
12502,0
10913,1
27480,0
21047,0
3402,1
3070,1
20625,0
12581,0
29504,0
16902,0
21176,0
30565,0
20572,0
22214,0
24937,0
26420,0
30100,0
19323,0
28672,0
5987,1
3889,1
27815,0
28353,0
20188,0
4375,1
16714,0
1651,1
5393,1
896,1
27902,0
3320,1
26678,0
17874,0
18551,0
5005,1
3730,1
21279,0
17596,0
9720,1
22180,0
5060,1
22888,0
8448,1
10609,1
1855,1
21319,0
17094,0
19778,0
22187,0
26324,0
21345,0
28200,0
13220,0
27524,0
4534,1
7193,1
1083,1
9423,1
13466,0
14617,0
22953,0
21063,0
22019,0
14231,0
24703,0
19378,0
7101,1
7290,1
10033,1
9864,1
24224,0
6039,1
5431,1
20786,0
25203,0
5763,1
5093,1
3523,1
9670,1
9312,1
22294,0
20117,0
24629,0
4500,1
18546,0
27941,0
8301,1
28295,0
2540,1
8244,1
6260,1
23174,0
16146,0
4569,1
11311,1
29393,0
13117,0
27280,0
7777,1
528,1
26605,0
28823,0
6335,1
5544,1
17396,0
20215,0
23620,0
28940,0
1217,1
5917,1
17928,0
6711,1
27250,0
28824,0
14959,0
18345,0
2878,1
746,1
29054,0
17565,0
13045,0
9505,1
19771,0
1138,1
16501,0
22379,0
12162,0
6713,1
110,1
24384,0
17760,0
29325,0
15124,0
21650,0
8069,1
23342,0
1139,1
20227,0
21448,0
16416,0
25669,0
28541,0
24001,0
14226,0
955,1
23845,0
21539,0
28017,0
8676,1
15804,0
948,1
20400,0
7575,1
8399,1
474,1
3677,1
2686,1
7917,1
366,1
6956,1
3887,1
11154,1
24563,0
15089,0
16234,0
19192,0
13098,0
21399,0
29006,0
12612,0
27898,0
13302,0
2712,1
20512,0
17674,0
9723,1
30377,0
4206,1
11964,0
22508,0
27129,0
7400,1
24187,0
28888,0
9208,1
21227,0
16603,0
9386,1
24540,0
18547,0
20843,0
19390,0
19737,0
16958,0
10411,1
885,1
4186,1
23581,0
2358,1
4668,1
7866,1
10062,1
2470,1
16491,0
17648,0
7675,1
10093,1
11097,1
30204,0
28978,0
10908,1
11303,1
30474,0
21171,0
30590,0
29745,0
24313,0
8588,1
7049,1
5407,1
28852,0
29076,0
7520,1
4011,1
12617,0
21001,0
11994,0
566,1
19848,0
17165,0
5577,1
3686,1
14839,0
3344,1
1970,1
2566,1
26533,0
6714,1
5854,1
10292,1
24812,0
2254,1
25928,0
17444,0
17594,0
29895,0
25617,0
28693,0
25619,0
13046,0
19842,0
15526,0
1641,1
12074,0
19392,0
22565,0
28984,0
2853,1
25591,0
22116,0
6825,1
16075,0
21557,0
520,1
19821,0
10413,1
9692,1
1453,1
21614,0
4274,1
1832,1
8211,1
5705,1
21587,0
14747,0
2195,1
24781,0
12324,0
1709,1
15309,0
16645,0
16039,0
6063,1
29849,0
15135,0
25341,0
7504,1
11841,0
19702,0
29755,0
12461,0
4841,1
8504,1
23409,0
16320,0
28325,0
24671,0
30044,0
15862,0
8261,1
12483,0
30345,0
15811,0
25329,0
23590,0
21671,0
17795,0
21594,0
12641,0
22688,0
19854,0
20473,0
25596,0
2637,1
5000,1
13291,0
6393,1
19692,0
2332,1
6519,1
10256,1
21440,0
13735,0
3493,1
13292,0
3506,1
27851,0
8128,1
2675,1
21675,0
10778,1
26128,0
19701,0
1605,1
10790,1
14782,0
16060,0
3501,1
25865,0
29662,0
14102,0
27363,0
16505,0
19636,0
19463,0
20135,0
12193,0
425,1
901,1
22029,0
19910,0
27034,0
22879,0
26198,0
5302,1
4638,1
1849,1
5639,1
24396,0
26385,0
16308,0
5662,1
22444,0
17180,0
16750,0
22857,0
22642,0
15725,0
2359,1
16644,0
15688,0
10832,1
6366,1
25488,0
2584,1
4785,1
27509,0
854,1
24837,0
7430,1
13857,0
20330,0
22115,0
9770,1
20328,0
17305,0
30684,0
10897,1
24974,0
28857,0
21491,0
12115,0
19126,1
13463,0
10054,1
26937,0
2027,1
13969,0
7161,1
29238,0
15961,0
16421,0
10582,1
4056,1
4921,1
6569,1
6399,1
4428,1
29233,0
14594,0
10377,1
20536,0
26754,0
23806,0
19802,0
15919,0
12556,0
11067,1
20622,0
8362,1
29846,0
3475,1
19042,0
314,1
12545,0
16884,0
24896,0
4886,1
9605,1
10840,1
9287,1
21981,0
8373,1
20885,0
15141,0
5372,1
19679,0
25022,0
26587,0
26503,0
23187,0
14730,0
2562,1
29042,0
21112,0
21328,0
13051,0
1797,1
26350,0
11490,0
21430,0
16729,0
4602,1
20997,0
410,1
2441,1
20940,0
7443,1
2719,1
21945,0
27314,0
24024,0
15399,0
3046,1
12419,0
3554,1
10557,1
787,1
10988,1
2056,1
29353,0
4722,1
25906,0
6404,1
18048,0
6846,1
28704,0
11416,0
5672,1
11854,0
20462,0
23126,0
21161,0
16698,0
23589,0
7766,1
17272,0
7771,1
2102,1
24111,0
5636,1
1929,1
1386,1
20738,0
7716,1
2380,1
30634,0
22436,0
29612,0
29967,0
26058,0
23996,0
24430,0
26434,0
10953,1
16609,0
10625,1
15059,0
16836,0
25387,0
1671,1
13823,0
30321,0
28871,0
26177,0
24171,0
21499,0
27230,0
30681,0
4660,1
30263,0
1784,1
11031,1
19680,0
13243,0
26481,0
21677,0
19446,0
4626,1
3749,1
21642,0
26001,0
30031,0
29681,0
14836,0
3437,1
14401,0
7176,1
13966,0
27223,0
14015,0
28389,0
29495,0
10109,1
21503,0
244,1
5841,1
22075,0
7151,1
588,1
3211,1
16857,0
11919,0
12951,0
22899,0
22246,0
16676,0
12342,0
19800,0
25841,0
31,1
6837,1
6389,1
4081,1
4632,1
14472,0
9224,1
24050,0
6012,1
6733,1
7328,1
3387,1
7533,1
4697,1
3884,1
21325,0
15854,0
18743,0
1128,1
24801,0
9482,1
13319,0
17036,0
6486,1
27383,0
19632,0
9473,1
26680,0
29885,0
22614,0
2606,1
27035,0
23218,0
23221,0
14244,0
28820,0
12169,0
26597,0
1084,1
15119,0
24924,0
15285,0
9334,1
2966,1
22517,0
11539,0
8186,1
12145,0
6757,1
1548,1
26870,0
3269,1
13425,0
12667,0
22735,0
22941,0
16180,0
17913,0
25723,0
27982,0
30376,0
26669,0
3639,1
1323,1
5932,1
27248,0
15132,0
27130,0
8611,1
24199,0
6718,1
8192,1
15189,0
2475,1
27953,0
999,1
26026,0
7731,1
23557,0
9411,1
10289,1
18805,0
2315,1
16133,0
14444,0
8484,1
17586,0
8724,1
10409,1
1097,1
23552,0
26569,0
5977,1
27563,0
3721,1
5230,1
10152,1
13750,0
1883,1
28116,0
4052,1
27187,0
6629,1
21785,0
12610,0
13523,0
26971,0
20794,0
18487,0
5745,1
29976,0
30613,0
7457,1
1180,1
15524,0
24270,0
155,1
18016,0
24343,0
243,1
5714,1
12003,0
4906,1
10231,1
21604,0
6679,1
29361,0
27107,0
23194,0
25277,0
26999,0
27134,0
24647,0
3594,1
3530,1
9946,1
26774,0
4687,1
23421,0
5664,1
25434,0
20155,0
4905,1
27470,0
17952,0
12967,0
29807,0
10474,1
6125,1
18785,0
25236,0
11493,0
18122,0
7217,1
28869,0
4374,1
20244,0
10468,1
4844,1
21375,0
28398,0
28263,0
1800,1
25590,0
9827,1
10769,1
27036,0
16338,0
13251,0
1913,1
30040,0
18379,0
28902,0
26967,0
18317,0
27818,0
13486,0
10938,1
25367,0
29406,0
10824,1
10497,1
5118,1
9160,1
21000,0
13775,0
10944,1
25106,0
12063,0
12582,0
16712,0
19757,0
5800,1
10705,1
1877,1
15221,0
20658,0
14890,0
19090,0
13313,0
29961,0
12415,0
21799,0
19876,0
13682,0
2961,1
4829,1
16574,0
4636,1
25098,0
24167,0
25796,0
3987,1
7694,1
6163,1
30007,0
950,1
3617,1
15055,0
24182,0
10431,1
16332,0
24828,0
5985,1
14181,0
20889,0
11431,0
23145,0
28531,0
518,1
30019,0
18286,0
6458,1
12786,0
17418,0
768,1
21858,0
5396,1
10233,1
14596,0
9631,1
22459,0
25959,0
4583,1
8872,1
17406,0
17780,0
11747,0
30355,0
4117,1
15344,0
16442,0
23999,0
3013,1
11030,1
14066,0
150,1
6017,1
6628,1
4530,1
4156,1
30656,0
23713,0
8272,1
14343,0
14338,0
7869,1
7259,1
6530,1
17453,0
15810,0
654,1
9035,1
15287,0
6407,1
5912,1
19251,0
21490,0
23317,0
11003,1
263,1
6174,1
509,1
5197,1
2642,1
3423,1
2343,1
12514,0
15547,0
21836,0
2801,1
15818,0
21458,0
26089,0
7907,1
10949,1
18780,0
3943,1
20583,0
3161,1
11778,0
14613,0
8515,1
27758,0
21816,0
2347,1
24690,0
6635,1
3300,1
29310,0
22466,0
22403,0
8920,1
26006,0
28896,0
29362,0
11718,0
3818,1
16837,0
5444,1
22706,0
29229,0
12463,0
22746,0
4563,1
9371,1
7209,1
16939,0
22754,0
15883,0
13247,0
2010,1
14304,0
5523,1
20239,0
29670,0
13079,0
24308,0
1118,1
2436,1
22518,0
3570,1
24748,0
2089,1
6583,1
7247,1
10210,1
9955,1
19611,0
27559,0
19358,0
16969,0
30722,0
26879,0
14152,0
10647,1
25355,0
3408,1
18958,0
359,1
19874,0
28037,0
11033,1
29637,0
6028,1
17747,0
9437,1
9865,1
130,1
3199,1
23395,0
9219,1
14220,0
336,1
8743,1
5836,1
5979,1
384,1
26737,0
18447,0
27267,0
5083,1
18459,0
18670,0
1130,1
15683,0
30123,0
27783,0
26924,0
1614,1
2480,1
14971,0
14985,0
6823,1
18424,0
14018,0
18866,0
8,1
13709,0
11273,1
15444,0
21862,0
1125,1
21307,0
7560,1
26053,0
15456,0
6168,1
25250,0
9885,1
13111,0
29549,0
19950,0
3253,1
17090,0
22641,0
27847,0
12124,0
18552,0
10700,1
20935,0
1662,1
25685,0
26118,0
20362,0
19761,0
3908,1
17265,0
25090,0
22629,0
24277,0
11424,0
6671,1
17635,0
13294,0
12629,0
8445,1
23523,0
2255,1
19965,0
15429,0
10215,1
5874,1
19001,0
27772,0
29020,0
18843,0
357,1
22342,0
2577,1
26190,0
22405,0
8737,1
10244,1
2426,1
20149,0
16758,0
14310,0
19381,0
11484,0
2956,1
25152,0
26651,0
2154,1
19752,0
22334,0
29060,0
29103,0
16740,0
21750,0
21724,0
30201,0
7794,1
29159,0
19669,0
18582,0
17595,0
4167,1
21483,0
29401,0
8150,1
27264,0
18015,0
2848,1
13614,0
17290,0
14110,0
9069,1
10867,1
7823,1
1871,1
3096,1
8598,1
1397,1
20317,0
3616,1
25789,0
24907,0
8582,1
19380,0
371,1
27887,0
10046,1
27980,0
12705,0
26340,0
22600,0
2215,1
27838,0
3777,1
15827,0
8425,1
11283,1
6852,1
782,1
12341,0
15997,0
7646,1
1640,1
26897,0
16509,0
29721,0
6651,1
23233,0
1719,1
24623,0
1921,1
12491,0
9091,1
3629,1
23101,0
17527,0
3566,1
4317,1
7996,1
15720,0
23634,0
24554,0
98,1
20185,0
1998,1
26729,0
17925,0
18143,0
12269,0
17254,0
13829,0
28671,0
2133,1
7525,1
18079,0
13927,0
9227,1
1200,1
575,1
326,1
16398,0
1491,1
27055,0
83,1
27813,0
17369,0
496,1
3222,1
21152,0
22064,0
18802,0
10427,1
9369,1
25005,0
28696,0
2412,1
22916,0
22341,0
23286,0
4512,1
6382,1
19662,0
7909,1
19990,0
24584,0
23099,0
24326,0
29507,0
14552,0
18751,0
17064,0
298,1
22196,0
26570,0
1137,1
5470,1
25111,0
19045,0
8271,1
1157,1
25651,0
420,1
565,1
27596,0
4254,1
30091,0
3481,1
29434,0
1325,1
10575,1
3942,1
532,1
250,1
26588,0
19047,0
2581,1
25321,0
19810,0
6759,1
17720,0
15368,0
10203,1
570,1
19346,0
6134,1
20358,0
16143,0
8789,1
30272,0
24205,0
13016,0
15466,0
10364,1
16582,0
18987,0
7106,1
4983,1
24616,0
14798,0
8639,1
8620,1
15756,0
4438,1
21998,0
2312,1
23135,0
26876,0
18825,0
8062,1
27139,0
18493,0
7145,1
27100,0
25291,0
15662,0
26546,0
22740,0
1902,1
28898,0
14868,0
12241,0
16770,0
1420,1
5625,1
27487,0
12243,0
14128,0
4476,1
27185,0
10060,1
29213,0
12656,0
10859,1
2180,1
27975,0
11765,0
11558,0
26454,0
6235,1
6968,1
6143,1
7924,1
30661,0
29256,0
24972,0
8316,1
25015,0
22015,0
22595,0
12604,0
6418,1
3670,1
24400,0
27450,0
16780,0
16614,0
11497,0
28496,0
22890,0
1310,1
21373,0
10058,1
17904,0
4815,1
30064,0
21081,0
22982,0
28015,0
15910,0
12589,0
23239,0
20863,0
22142,0
25126,0
9296,1
761,1
8689,1
12469,0
19266,0
2066,1
28724,0
18870,0
10026,1
2130,1
8984,1
21561,0
2346,1
4715,1
18064,0
25953,0
26173,0
26664,0
7369,1
26341,0
14766,0
11775,0
24970,0
24327,0
1542,1
28674,0
4407,1
23658,0
28942,0
6011,1
6032,1
16419,0
16222,0
6079,1
12311,0
21548,0
29257,0
13207,0
16570,0
24770,0
26213,0
18951,0
19564,0
3846,1
20028,0
9177,1
11365,0
9731,1
5904,1
13285,0
5691,1
2425,1
21987,0
19913,0
15623,0
4384,1
22603,0
5744,1
10052,1
3592,1
28051,0
10491,1
944,1
28653,0
2816,1
20235,0
1092,1
15905,0
23339,0
26405,0
30411,0
5709,1
23303,0
26559,0
27894,0
20925,0
8690,1
6256,1
25874,0
4486,1
14201,0
13708,0
28755,0
28301,0
6801,1
6476,1
22326,0
18535,0
26877,0
12584,0
29535,0
18255,0
9212,1
10143,1
28206,0
18703,0
29616,0
5327,1
20703,0
29779,0
18821,0
25130,0
25231,0
2177,1
30260,0
7775,1
30501,0
814,1
15002,0
25332,0
4747,1
22996,0
29589,0
24253,0
4577,1
23158,0
17356,0
30247,0
1940,1
23215,0
6316,1
7843,1
20432,0
2011,1
5205,1
17462,0
6380,1
25657,0
6870,1
12345,0
25269,0
17013,0
12066,0
5686,1
24273,0
26576,0
10591,1
3562,1
26875,0
13388,0
10925,1
2891,1
13397,0
12565,0
18452,0
18343,0
15931,0
29928,0
18856,0
29443,0
18027,0
9393,1
7449,1
6682,1
24797,0
26706,0
12356,0
19265,0
16225,0
10134,1
19963,0
25793,0
16894,0
18366,0
8544,1
12173,0
2831,1
21019,0
22698,0
17201,0
8423,1
7729,1
9698,1
26500,0
1110,1
12949,0
28945,0
11459,0
22275,0
17815,0
15664,0
28757,0
4881,1
20277,0
15352,0
15605,0
25018,0
21018,0
8821,1
20443,0
2325,1
30106,0
2856,1
24011,0
20323,0
5391,1
29176,0
21106,0
19845,0
16957,0
4187,1
30487,0
15760,0
10996,1
4307,1
17542,0
10594,1
18797,0
18632,0
13741,0
15183,0
883,1
23138,0
25986,0
24965,0
16237,0
22849,0
15790,0
13095,0
9192,1
22458,0
486,1
7745,1
16974,0
5869,1
18512,0
188,1
30508,0
24769,0
2520,1
24161,0
3849,1
23220,0
24861,0
18916,0
18932,0
22606,0
967,1
13515,0
27117,0
18410,0
25217,0
2061,1
30412,0
20790,0
8447,1
11661,0
13920,0
16127,0
1932,1
27609,0
6023,1
922,1
18140,0
449,1
21972,0
17063,0
11694,0
10932,1
19945,0
6045,1
3650,1
2117,1
8309,1
15362,0
489,1
11179,1
15366,0
30440,0
6331,1
1376,1
9332,1
30117,0
3340,1
19003,0
27662,0
8477,1
11637,0
19158,1
14695,0
25036,0
4252,1
422,1
2476,1
9298,1
29634,0
5017,1
2651,1
4567,1
21603,0
22776,0
4108,1
20577,0
8621,1
917,1
15421,0
26942,0
2342,1
17080,0
14580,0
14905,0
8070,1
25798,0
2643,1
24792,0
3929,1
21753,0
114,1
8178,1
16023,0
3969,1
15066,0
25900,0
6533,1
8464,1
13759,0
29354,0
14841,0
19432,0
5147,1
30707,0
22138,0
22013,0
25569,0
1961,1
1578,1
19289,0
16124,0
17779,0
7971,1
25171,0
30689,0
8030,1
2300,1
28514,0
8458,1
8392,1
12501,0
10159,1
27825,0
21156,0
30192,0
5770,1
16290,0
9166,1
21505,0
12283,0
8014,1
12958,0
14215,0
18244,0
20787,0
23106,0
6706,1
26926,0
21469,0
23728,0
7105,1
13743,0
26010,0
12495,0
25807,0
4000,1
9425,1
19133,1
23746,0
19733,0
22050,0
22315,0
14276,0
13860,0
4780,1
10481,1
1197,1
17371,0
27632,0
25020,0
26838,0
2465,1
11486,0
15292,0
28861,0
4048,1
18068,0
9380,1
22969,0
15386,0
22810,0
24624,0
21410,0
26381,0
28292,0
25443,0
24490,0
16136,0
19555,0
498,1
22551,0
6990,1
4593,1
28843,0
27410,0
10600,1
19924,0
7891,1
15814,0
14720,0
12598,0
28265,0
20256,0
28185,0
7083,1
16937,0
13087,0
3857,1
9265,1
11748,0
18575,0
9155,1
6115,1
3529,1
13691,0
5962,1
24368,0
14825,0
26641,0
12112,0
4696,1
6949,1
7470,1
3784,1
18055,0
30721,0
13785,0
16357,0
624,1
21916,0
26071,0
20259,0
25120,0
11622,0
23240,0
20455,0
7537,1
24176,0
29478,0
12254,0
26409,0
27615,0
9941,1
12069,0
28384,0
11839,0
4097,1
7594,1
2563,1
23285,0
21949,0
6522,1
4286,1
28792,0
28794,0
7341,1
3957,1
24360,0
18119,0
30483,0
29863,0
24247,0
18360,0
11635,0
8656,1
22856,0
8878,1
14602,0
22439,0
13625,0
18828,0
25659,0
10088,1
12414,0
18042,0
8573,1
15241,0
995,1
1356,1
25311,0
26808,0
19170,0
20767,0
2535,1
27495,0
3896,1
15831,0
10006,1
13854,0
22772,0
24979,0
10479,1
30545,0
10683,1
19366,0
26789,0
17547,0
18717,0
15591,0
6892,1
19650,0
9686,1
205,1
9709,1
14504,0
10370,1
924,1
24150,0
1868,1
8078,1
26893,0
16848,0
15935,0
17505,0
25469,0
24640,0
14049,0
2495,1
18744,0
9431,1
14031,0
22059,0
23198,0
14406,0
7122,1
30389,0
29486,0
22441,0
16052,0
11103,1
185,1
24864,0
6482,1
3895,1
14379,0
6838,1
16982,0
27435,0
21246,0
3531,1
3125,1
18114,0
8353,1
8112,1
23890,0
6674,1
12869,0
13420,0
6911,1
25055,0
19497,0
25554,0
21362,0
1452,1
9464,1
5601,1
5848,1
24955,0
3171,1
25462,0
3210,1
21615,0
14357,0
17230,0
30366,0
3015,1
11443,0
21276,0
28192,0
17900,0
12019,0
21743,0
29830,0
12881,0
5981,1
3745,1
29373,0
11559,0
3421,1
29163,0
18450,0
5994,1
9654,1
28253,0
28874,0
12433,0
15072,0
20562,0
19025,0
845,1
5790,1
22489,0
19544,0
6436,1
8801,1
20214,0
11021,1
5903,1
5843,1
27376,0
5849,1
22474,0
27669,0
26463,0
14026,0
6088,1
10640,1
23597,0
17250,0
29539,0
29492,0
25892,0
6485,1
